,birth_year,credit_score,yearly_income,income_type,employment_type,houseown_type,desired_amount,purpose,existing_loan_cnt,existing_loan_amt,gender,time,cluster,count,kmeans_minmax_label3
5433,30,700.0,90.4729394452974,0,3,2,6782.329983125268,1,1.2510334048590739,31527.76554086889,0.0,3.92775363541828,1,1,2
5434,30,970.0,70.71067811865476,0,3,2,10000.0,6,1.0905077326652577,2645.7513110645905,0.0,2.932972087668518,1,1,2
5435,40,950.0,79.52707287670506,2,1,2,9746.794344808965,5,1.0,13564.659966250536,0.0,5.110296440951463,1,2,2
5437,40,910.0,88.01117367933934,0,3,2,10000.0,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5438,40,510.0,88.01117367933934,0,1,3,4472.13595499958,1,1.0905077326652577,2828.42712474619,1.0,0.0,1,1,0
5441,60,880.0,91.46912192286945,0,3,2,3162.2776601683795,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5442,40,990.0,0.0,3,1,0,3162.2776601683795,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
5445,50,970.0,94.57416090031758,0,3,2,10000.0,6,1.147202690439877,9165.15138991168,1.0,5.22267779917273,1,2,1
5447,60,630.0,0.0,3,1,0,2236.06797749979,3,1.3495037187195416,6855.654600401044,0.0,5.57065896446424,1,2,2
5448,30,540.0,74.00828044922852,3,1,3,2236.06797749979,3,1.0905077326652577,3162.2776601683795,1.0,3.996088014880467,1,3,0
5450,50,630.0,74.00828044922852,2,1,0,4472.13595499958,3,1.147202690439877,4358.898943540674,1.0,3.4996355115805833,1,3,0
5452,40,980.0,84.50697266227711,0,3,3,14142.13562373095,6,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
5454,20,740.0,0.0,2,1,3,1732.0508075688772,3,1.147202690439877,4795.83152331272,1.0,0.0,1,1,0
5458,40,900.0,136.77823998673804,5,1,3,7071.067811865475,2,1.0905077326652577,18920.8879284245,0.0,6.06154651402987,1,5,2
5459,40,970.0,96.85469281169013,0,3,2,14142.13562373095,7,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5460,40,800.0,79.02529973621358,0,3,2,5477.2255750516615,6,1.147202690439877,9165.15138991168,0.0,0.0,1,1,2
5461,20,740.0,70.71067811865476,0,0,0,1000.0,3,1.0,1000.0,1.0,1.189207115002721,1,1,0
5462,30,920.0,44.721359549995796,0,3,3,10000.0,5,1.0,4242.640687119285,0.0,2.7596690210718946,1,1,2
5463,20,930.0,74.61745347323253,0,3,3,14142.13562373095,5,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
5467,40,750.0,0.0,3,1,2,3162.2776601683795,3,1.147202690439877,6633.2495807108,1.0,4.779886956570388,1,1,0
5468,40,960.0,94.57416090031758,0,3,0,14142.13562373095,3,1.2753731068584542,9746.794344808965,1.0,7.593032412784651,1,11,1
5473,40,930.0,91.46912192286945,5,1,2,3162.2776601683795,3,1.0,4242.640687119285,1.0,2.5755095769013945,1,1,0
5474,40,620.0,79.52707287670506,3,1,3,7071.067811865475,1,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
5475,40,920.0,60.046242808888465,1,3,2,1000.0,3,1.189207115002721,6855.654600401044,0.0,0.0,1,1,2
5477,50,880.0,69.99271023161167,1,3,3,3162.2776601683795,0,1.147202690439877,4795.83152331272,0.0,0.0,1,1,2
5478,30,850.0,0.0,3,1,0,0.0,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
5479,40,920.0,78.51378224852613,0,3,2,20000.0,6,1.189207115002721,16000.0,1.0,4.842734640584506,1,1,1
5482,30,600.0,69.99271023161167,0,3,0,3872.983346207417,1,1.0905077326652577,3741.657386773941,0.0,2.1657367706679937,1,2,2
5484,30,990.0,95.73479717381596,0,3,2,10000.0,6,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5488,50,640.0,77.45966692414834,0,3,3,7071.067811865475,3,1.147202690439877,7348.469228349534,0.0,5.881979920402006,1,5,2
5490,40,640.0,100.0,5,1,2,7745.966692414834,2,1.0905077326652577,6082.76253029822,1.0,1.4953487812212205,1,2,0
5491,50,930.0,84.91821094987799,0,0,2,10000.0,3,1.147202690439877,7211.102550927979,1.0,0.0,1,1,0
5492,20,840.0,0.0,3,1,0,2236.06797749979,0,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
5494,30,630.0,71.40741917751113,0,3,2,2236.06797749979,1,1.147202690439877,9165.15138991168,0.0,3.238531840464366,1,1,2
5495,20,480.0,74.00828044922852,4,0,3,3872.983346207417,1,1.147202690439877,3464.1016151377544,1.0,3.6371357625641294,1,3,0
5496,50,750.0,58.856619127654234,3,1,3,1732.0508075688772,3,1.189207115002721,5385.164807134504,0.0,5.4480862841287365,1,2,2
5497,50,700.0,102.41136890844452,0,3,3,6324.555320336759,1,1.0,6324.555320336759,1.0,4.278201166112122,1,1,1
5498,40,520.0,91.46912192286945,5,1,0,14142.13562373095,3,1.189207115002721,14662.87829861518,1.0,5.676090854379802,1,2,0
5500,40,980.0,47.28708045015879,3,1,3,3162.2776601683795,3,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
5501,40,820.0,76.91605673134588,0,3,3,2645.7513110645905,3,1.0,1732.0508075688772,1.0,3.6423205736757436,1,2,1
5503,60,990.0,75.21206186172788,1,1,2,3162.2776601683795,3,1.189207115002721,6708.203932499369,1.0,0.0,1,1,0
5508,50,600.0,37.60603093086394,3,1,2,1414.213562373095,3,1.147202690439877,6633.2495807108,0.0,0.0,1,1,2
5510,50,950.0,92.4337803257961,0,3,2,12247.44871391589,1,1.189207115002721,20223.748416156683,1.0,4.13729897017652,1,4,1
5511,40,760.0,106.77899723724408,0,1,2,6324.555320336759,1,1.189207115002721,15297.058540778355,1.0,5.338128295343791,1,3,0
5512,30,510.0,69.99271023161167,0,3,3,3162.2776601683795,1,1.2228445449938519,2645.7513110645905,1.0,3.7930850992217615,1,1,1
5513,40,970.0,81.903625881272,0,3,2,8944.27190999916,1,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5514,60,880.0,84.08964152537145,0,3,2,5000.0,3,1.0905077326652577,22649.50330581225,1.0,5.70727561537067,1,3,1
5515,40,910.0,104.66351393921056,5,1,2,10000.0,2,1.147202690439877,7810.249675906654,0.0,3.657743588643093,1,3,2
5517,50,740.0,74.00828044922852,0,3,2,2236.06797749979,3,1.2510334048590739,5567.764362830022,0.0,1.8988289221159418,1,2,2
5520,30,740.0,84.08964152537145,0,3,0,7071.067811865475,1,1.0,6855.654600401044,1.0,2.1657367706679937,1,1,1
5528,50,730.0,70.71067811865476,3,1,2,3162.2776601683795,3,1.147202690439877,6633.2495807108,0.0,1.8211602868378718,1,2,2
5535,30,610.0,80.97801259787747,0,3,2,6324.555320336759,1,1.147202690439877,9165.15138991168,1.0,4.426727678801286,1,3,1
5546,30,610.0,77.99206709850829,0,3,0,4472.13595499958,3,1.3642616018213658,9486.832980505138,0.0,6.721415624130535,1,30,2
5549,30,740.0,75.21206186172788,0,3,3,5916.079783099616,1,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
5557,20,660.0,74.00828044922852,1,3,0,3872.983346207417,1,1.189207115002721,4898.979485566356,1.0,1.0,1,1,1
5561,40,620.0,91.46912192286945,5,3,3,3162.2776601683795,1,1.147202690439877,9273.618495495704,1.0,5.88811274065973,1,2,0
5568,40,720.0,77.45966692414834,2,1,0,5385.164807134504,1,1.2228445449938519,5385.164807134504,0.0,0.0,1,1,2
5571,30,890.0,75.79289311365564,0,3,3,6164.414002968976,1,1.0905077326652577,9848.857801796104,0.0,5.259147589855096,1,1,2
5572,50,730.0,77.45966692414834,5,1,0,7071.067811865475,2,1.0905077326652577,4582.57569495584,1.0,0.0,1,1,0
5573,60,970.0,49.49232003839765,5,1,2,10000.0,0,1.0,4242.640687119285,0.0,0.0,1,1,2
5582,20,810.0,68.48661007688605,2,1,0,1414.213562373095,1,1.0905077326652577,2000.0,1.0,4.281390285856145,1,1,0
5585,30,630.0,94.57416090031758,2,1,3,4472.13595499958,1,1.2228445449938519,5567.764362830022,0.0,3.5565588200778455,1,2,2
5590,30,730.0,75.79289311365564,0,3,0,6324.555320336759,1,1.147202690439877,6000.0,0.0,5.936498999697734,1,2,2
5592,50,660.0,84.08964152537145,0,3,2,5477.2255750516615,1,1.2753731068584542,12124.355652982142,1.0,1.6817928305074292,1,1,1
5593,30,620.0,66.87403049764221,3,1,0,2236.06797749979,1,1.147202690439877,3316.6247903554,0.0,1.189207115002721,1,2,2
5602,30,700.0,80.01952410151443,5,3,3,4242.640687119285,1,1.2228445449938519,9165.15138991168,1.0,3.395962690412072,1,1,0
5603,50,660.0,84.08964152537145,3,1,0,7071.067811865475,1,1.2968395546510096,7615.773105863908,0.0,2.5755095769013945,1,1,2
5604,30,780.0,56.23413251903491,3,1,2,8944.27190999916,7,1.0,4242.640687119285,1.0,5.469602417297183,1,5,0
5608,30,470.0,70.71067811865476,4,0,3,1732.0508075688772,3,1.0,2236.06797749979,0.0,3.4937881469450467,1,1,2
5615,50,870.0,89.79007600118484,0,3,0,4472.13595499958,3,1.147202690439877,6000.0,1.0,1.8612097182041991,1,2,1
5616,60,680.0,57.5901449065324,0,0,2,6324.555320336759,1,1.3160740129524924,13190.905958272919,1.0,0.0,1,1,0
5618,20,670.0,69.99271023161167,3,1,0,2236.06797749979,3,1.2228445449938519,3000.0,0.0,0.0,1,1,2
5622,60,840.0,54.772255750516614,3,1,2,6324.555320336759,1,1.0905077326652577,6782.329983125268,1.0,5.572104574801163,1,2,0
5627,40,810.0,0.0,3,1,2,5477.2255750516615,3,1.0905077326652577,7416.198487095663,0.0,4.494330859730306,1,1,2
5628,60,670.0,0.0,3,1,2,1732.0508075688772,3,1.147202690439877,6633.2495807108,1.0,0.0,1,1,0
5629,60,910.0,79.52707287670506,5,1,2,5477.2255750516615,0,1.147202690439877,7810.249675906654,0.0,0.0,1,1,2
5630,50,1000.0,70.71067811865476,0,3,2,4472.13595499958,1,1.147202690439877,9165.15138991168,0.0,0.0,1,1,2
5635,20,700.0,81.44476398584995,5,1,3,5477.2255750516615,3,1.147202690439877,6082.76253029822,1.0,5.580754698496868,1,2,0
5636,50,590.0,69.25194237934933,0,3,3,2236.06797749979,3,1.2228445449938519,6557.438524302001,0.0,0.0,1,1,2
5638,40,870.0,71.40741917751113,0,3,0,3000.0,3,1.0905077326652577,4358.898943540674,0.0,0.0,1,1,2
5640,20,750.0,0.0,3,1,0,1000.0,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
5641,20,870.0,75.79289311365564,0,0,3,5000.0,0,1.147202690439877,5291.502622129181,1.0,0.0,1,1,0
5643,40,980.0,91.46912192286945,0,3,2,8944.27190999916,0,1.0,6708.203932499369,1.0,4.370923606578225,1,1,1
5647,30,620.0,85.72321289096399,4,3,2,5000.0,1,1.3160740129524924,10583.005244258362,0.0,5.896666626275172,1,4,2
5648,40,580.0,76.91605673134588,3,1,0,3162.2776601683795,3,1.0905077326652577,3464.1016151377544,1.0,6.089416428154533,1,4,0
5651,30,820.0,80.50304775850329,0,3,0,10000.0,3,1.0,4242.640687119285,1.0,8.378952039119952,1,19,1
5654,70,740.0,69.99271023161167,3,1,3,5000.0,0,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
5655,30,810.0,86.1173529963367,1,0,3,14142.13562373095,5,1.147202690439877,4472.13595499958,0.0,0.0,1,1,2
5656,40,680.0,69.99271023161167,5,1,3,4472.13595499958,2,1.0,2236.06797749979,1.0,5.269429452400861,1,1,0
5657,30,960.0,100.0,4,3,2,12247.44871391589,1,1.189207115002721,18867.96226411321,1.0,2.6183304986958853,1,3,0
5658,40,530.0,76.91605673134588,4,0,3,2236.06797749979,3,1.2228445449938519,14832.396974191326,1.0,7.0604372614207165,1,6,0
5659,50,680.0,96.85469281169013,0,3,3,7071.067811865475,1,1.189207115002721,12165.52506059644,1.0,4.1087641713943786,1,1,1
5660,20,750.0,0.0,3,1,3,3162.2776601683795,3,1.0,4242.640687119285,1.0,4.728708045015879,1,1,0
5662,40,970.0,0.0,3,1,3,4472.13595499958,6,1.147202690439877,4472.13595499958,0.0,0.0,1,1,2
5665,30,610.0,82.35490260528069,0,3,2,3162.2776601683795,1,1.2753731068584542,17521.415467935232,0.0,5.201490028533878,1,8,2
5666,50,620.0,0.0,3,1,0,1732.0508075688772,3,1.2753731068584542,8185.35277187245,0.0,0.0,1,1,2
5670,30,700.0,88.01117367933934,0,3,0,5000.0,1,1.2228445449938519,8717.797887081348,0.0,6.222292291849675,1,7,2
5671,60,650.0,0.0,3,1,3,2236.06797749979,3,1.147202690439877,4472.13595499958,0.0,0.0,1,1,2
5672,20,1000.0,84.08964152537145,2,1,0,22360.679774997898,6,1.0905077326652577,0.0,1.0,3.8858292384691198,1,1,0
5675,40,670.0,68.48661007688605,3,1,3,3162.2776601683795,3,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
5678,30,940.0,93.06048591020996,0,3,3,5291.502622129181,1,1.147202690439877,5291.502622129181,1.0,5.514871952411144,1,1,1
5680,30,630.0,69.99271023161167,0,3,0,4472.13595499958,3,1.147202690439877,6000.0,0.0,0.0,1,1,2
5681,20,670.0,41.61791450287817,0,0,3,4582.57569495584,3,1.0,2236.06797749979,1.0,3.439790628250393,1,6,0
5682,40,640.0,74.00828044922852,2,1,3,3162.2776601683795,3,1.2968395546510096,6082.76253029822,0.0,5.903969013796291,1,7,2
5684,40,620.0,88.01117367933934,0,3,0,3162.2776601683795,2,1.189207115002721,8485.28137423857,1.0,0.0,1,3,1
5686,40,590.0,80.97801259787747,2,1,2,1732.0508075688772,3,1.2753731068584542,14662.87829861518,1.0,7.485103827691755,1,8,0
5687,30,930.0,69.99271023161167,1,3,3,20000.0,5,1.0,17320.508075688773,1.0,3.9803240468277026,1,5,1
5688,20,600.0,74.00828044922852,5,1,3,5916.079783099616,2,1.0,2645.7513110645905,1.0,2.3003266337912063,1,1,0
5689,40,980.0,87.26839694794393,0,3,3,10000.0,5,1.0905077326652577,9746.794344808965,1.0,1.6817928305074292,1,1,1
5690,20,910.0,75.21206186172788,2,1,0,2000.0,3,1.147202690439877,4358.898943540674,0.0,0.0,1,1,2
5693,30,620.0,31.622776601683793,3,1,3,1732.0508075688772,3,1.0905077326652577,3162.2776601683795,0.0,0.0,1,1,2
5698,50,580.0,77.45966692414834,1,3,0,7071.067811865475,1,1.147202690439877,8544.003745317532,1.0,4.08329915638483,1,2,1
5699,40,820.0,91.46912192286945,0,3,3,5291.502622129181,1,1.2753731068584542,19697.71560359221,1.0,2.1657367706679937,1,1,1
5700,40,680.0,74.00828044922852,3,1,2,3162.2776601683795,3,1.147202690439877,6633.2495807108,1.0,5.388363599639129,1,1,0
5701,50,670.0,88.73560657375263,0,3,0,7071.067811865475,1,1.333521432163324,9695.359714832657,1.0,6.657104446553372,1,5,1
5702,50,900.0,0.0,3,1,3,1000.0,3,1.147202690439877,4472.13595499958,0.0,0.0,1,1,2
5705,30,630.0,77.99206709850829,0,3,3,8944.27190999916,1,1.0905077326652577,8602.325267042626,1.0,3.8943229049609,1,2,1
5706,30,570.0,70.71067811865476,0,3,3,5916.079783099616,3,1.0905077326652577,5385.164807134504,1.0,9.502022243836608,1,30,1
5709,30,760.0,69.99271023161167,3,1,0,3605.5512754639894,1,1.0,3605.5512754639894,1.0,5.4325600895661905,1,1,0
5711,20,840.0,74.00828044922852,4,3,3,7071.067811865475,5,1.0,4242.640687119285,1.0,0.0,1,1,0
5712,40,950.0,37.60603093086394,3,1,0,1414.213562373095,3,1.147202690439877,4242.640687119285,1.0,0.0,1,1,0
5713,30,600.0,75.21206186172788,0,3,0,4690.41575982343,1,1.147202690439877,5916.079783099616,1.0,0.0,1,1,1
5714,20,910.0,0.0,3,1,3,7071.067811865475,6,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
5716,30,640.0,88.01117367933934,5,1,0,3162.2776601683795,2,1.189207115002721,5000.0,0.0,3.4760676019885706,1,2,2
5717,20,910.0,81.903625881272,5,1,0,3162.2776601683795,0,1.147202690439877,5744.562646538028,1.0,4.072238199292498,1,3,0
5721,30,880.0,77.45966692414834,0,3,2,6782.329983125268,1,1.189207115002721,7141.42842854285,1.0,4.232785473794877,1,1,1
5722,30,710.0,66.87403049764221,0,3,0,4472.13595499958,3,1.147202690439877,6000.0,0.0,0.0,1,1,2
5723,40,580.0,80.50304775850329,0,3,3,6708.203932499369,3,1.147202690439877,6557.438524302001,1.0,0.0,1,1,1
5724,50,590.0,88.01117367933934,5,1,2,7745.966692414834,3,1.333521432163324,9949.8743710662,1.0,5.405855935224774,1,2,0
5725,50,780.0,31.622776601683793,3,1,3,1732.0508075688772,3,1.4028505520066743,4690.41575982343,0.0,4.6134365340592645,1,1,2
5726,20,890.0,84.08964152537145,5,1,3,7071.067811865475,2,1.0,3000.0,1.0,4.265372832316098,1,1,0
5727,40,650.0,79.52707287670506,4,0,3,3741.657386773941,1,1.0905077326652577,3605.5512754639894,1.0,2.6183304986958853,1,1,0
5728,40,710.0,76.36066981663598,0,3,3,2236.06797749979,3,1.4449213230933524,21330.729007701542,1.0,3.5341188430493955,1,3,1
5729,20,750.0,74.00828044922852,0,3,3,4472.13595499958,3,1.147202690439877,6557.438524302001,0.0,0.0,1,1,2
5730,30,770.0,88.01117367933934,0,3,0,5477.2255750516615,3,1.189207115002721,8774.964387392121,1.0,5.508900236071356,1,2,1
5731,30,650.0,37.60603093086394,4,1,0,3162.2776601683795,1,1.189207115002721,4358.898943540674,0.0,4.665998398743536,1,3,2
5733,30,910.0,80.97801259787747,0,3,0,22360.679774997898,5,1.147202690439877,6000.0,1.0,0.0,1,1,1
5737,30,560.0,62.23329772884784,3,1,3,1732.0508075688772,3,1.0905077326652577,3741.657386773941,0.0,6.284650771225319,1,10,2
5741,50,560.0,71.40741917751113,4,3,2,2236.06797749979,3,1.147202690439877,9219.544457292888,0.0,3.9441537984850497,1,3,2
5742,40,960.0,84.08964152537145,0,3,2,1000.0,2,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5743,50,600.0,80.50304775850329,2,1,3,3162.2776601683795,3,1.147202690439877,4795.83152331272,1.0,0.0,1,1,0
5744,60,710.0,0.0,3,1,0,2236.06797749979,3,1.147202690439877,4242.640687119285,0.0,0.0,1,1,2
5745,50,680.0,0.0,3,1,3,1414.213562373095,3,1.0,4242.640687119285,0.0,1.3160740129524924,1,2,2
5746,50,990.0,94.57416090031758,0,3,2,10000.0,3,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5747,30,640.0,0.0,3,1,3,1732.0508075688772,3,1.147202690439877,4472.13595499958,1.0,0.0,1,1,0
5749,20,600.0,79.52707287670506,0,0,3,3162.2776601683795,3,1.2510334048590739,5744.562646538028,1.0,3.402328159186034,1,3,0
5750,30,670.0,82.35490260528069,0,3,2,8944.27190999916,1,1.147202690439877,9165.15138991168,1.0,0.0,1,1,1
5754,30,640.0,78.51378224852613,0,3,0,6324.555320336759,3,1.189207115002721,6403.1242374328485,0.0,2.087797629929844,1,1,2
5755,40,660.0,47.28708045015879,3,1,2,7071.067811865475,3,1.147202690439877,6082.76253029822,0.0,2.46632571455966,1,1,2
5757,20,740.0,53.182958969449885,3,1,0,3162.2776601683795,7,1.0,1414.213562373095,1.0,3.6108731368472777,1,3,0
5764,50,930.0,74.00828044922852,0,3,3,5477.2255750516615,3,1.147202690439877,13416.407864998739,0.0,2.0597671439071177,1,1,2
5765,30,700.0,79.52707287670506,5,3,2,10000.0,2,1.0905077326652577,4000.0,0.0,0.0,1,1,2
5766,30,660.0,74.00828044922852,0,0,0,1000.0,1,1.2228445449938519,5099.019513592785,1.0,1.189207115002721,1,1,0
5768,30,910.0,0.0,5,1,0,5477.2255750516615,2,1.0905077326652577,5099.019513592785,0.0,6.314649956628932,1,3,2
5773,40,910.0,79.52707287670506,0,3,3,5477.2255750516615,3,1.0,4242.640687119285,1.0,0.0,1,1,1
5777,40,650.0,74.00828044922852,2,1,3,4472.13595499958,3,1.147202690439877,4795.83152331272,0.0,4.309776748395062,1,1,2
5786,50,680.0,70.71067811865476,0,3,2,5477.2255750516615,1,1.147202690439877,6403.1242374328485,0.0,5.156497997732246,1,1,2
5787,30,940.0,91.46912192286945,0,3,0,6324.555320336759,1,1.189207115002721,7280.1098892805185,1.0,3.7126875376323043,1,1,1
5788,30,780.0,78.51378224852613,0,3,2,6324.555320336759,1,1.2510334048590739,7483.314773547882,0.0,1.7782794100389228,1,1,2
5791,40,650.0,70.71067811865476,0,3,3,3162.2776601683795,3,1.147202690439877,6557.438524302001,1.0,2.0305431848689306,1,2,1
5792,30,740.0,74.00828044922852,2,1,0,4472.13595499958,1,1.0,4000.0,1.0,1.189207115002721,1,1,0
5793,50,560.0,110.66819197003215,1,1,2,7071.067811865475,3,1.2753731068584542,7615.773105863908,0.0,0.0,1,1,2
5799,30,660.0,94.57416090031758,1,3,3,6324.555320336759,1,1.0,2828.42712474619,1.0,3.7126875376323043,1,2,1
5801,30,730.0,77.45966692414834,0,3,2,2236.06797749979,3,1.0,4472.13595499958,1.0,0.0,1,1,1
5802,30,630.0,81.903625881272,0,3,0,7810.249675906654,1,1.189207115002721,8426.14977317636,1.0,2.9129506302439405,1,1,1
5809,30,630.0,75.79289311365564,0,3,3,2449.489742783178,3,1.189207115002721,12884.098726725126,1.0,3.1701538797227005,1,4,1
5812,30,960.0,91.46912192286945,0,3,2,10295.630140987001,1,1.2510334048590739,17606.81686165901,1.0,5.234919217341319,1,3,1
5813,20,670.0,47.28708045015879,3,1,0,1414.213562373095,3,1.2228445449938519,4472.13595499958,1.0,1.4142135623730951,1,1,0
5822,40,670.0,100.0,5,3,2,4472.13595499958,2,1.2228445449938519,7141.42842854285,1.0,4.574762238243245,1,9,0
5827,30,700.0,67.694724277124,0,0,0,3000.0,0,1.3495037187195416,8774.964387392121,0.0,4.795831523312719,1,1,2
5831,50,620.0,70.71067811865476,0,3,3,4472.13595499958,3,1.147202690439877,6557.438524302001,1.0,3.9643705232359037,1,2,1
5833,50,990.0,104.66351393921056,4,3,3,14142.13562373095,6,1.0905077326652577,6000.0,1.0,2.0597671439071177,1,2,0
5836,50,650.0,74.00828044922852,0,3,3,4472.13595499958,1,1.189207115002721,3316.6247903554,0.0,1.0,1,2,2
5837,20,660.0,71.40741917751113,0,3,2,5477.2255750516615,3,1.0905077326652577,6082.76253029822,1.0,0.0,1,1,1
5841,30,930.0,78.51378224852613,0,3,2,6324.555320336759,1,1.2228445449938519,13266.4991614216,1.0,5.123359200447825,1,2,1
5842,30,550.0,75.21206186172788,0,0,3,1414.213562373095,3,1.2228445449938519,6708.203932499369,1.0,6.931958966045302,1,20,0
5845,20,540.0,0.0,3,1,0,1000.0,3,1.189207115002721,6164.414002968976,1.0,7.013082810678322,1,9,0
5846,20,660.0,62.23329772884784,1,3,0,2236.06797749979,3,1.147202690439877,4795.83152331272,1.0,3.9603518961524267,1,1,1
5847,30,990.0,81.903625881272,0,3,3,4472.13595499958,3,1.0,4242.640687119285,1.0,0.0,1,1,1
5856,40,750.0,85.32355998949247,0,3,3,5916.079783099616,1,1.0905077326652577,7874.007874011811,1.0,1.4953487812212205,1,3,1
5859,40,860.0,80.01952410151443,0,3,3,5477.2255750516615,1,1.0,6782.329983125268,1.0,4.418056280305078,1,1,1
5863,30,620.0,71.40741917751113,0,3,3,6324.555320336759,1,1.3779800151366282,12449.899597988733,1.0,1.0,1,1,1
5865,40,640.0,66.02195804079635,0,3,2,3162.2776601683795,3,1.2968395546510096,6000.0,0.0,5.751145174405047,1,2,2
5867,20,510.0,77.45966692414834,0,0,3,7071.067811865475,1,1.2228445449938519,7141.42842854285,1.0,4.08329915638483,1,3,0
5881,30,930.0,80.50304775850329,0,3,0,5291.502622129181,5,1.147202690439877,11313.70849898476,1.0,2.6981678764080854,1,2,1
5891,40,620.0,75.21206186172788,0,3,3,7071.067811865475,1,1.189207115002721,6928.203230275509,1.0,6.652014264843031,1,3,1
5895,20,770.0,56.23413251903491,2,1,3,2236.06797749979,5,1.0,4242.640687119285,1.0,0.0,1,1,0
5898,50,610.0,88.01117367933934,5,1,3,4472.13595499958,3,1.0905077326652577,4898.979485566356,1.0,0.0,1,1,0
5904,30,910.0,77.45966692414834,0,3,3,10000.0,1,1.0905077326652577,9643.650760992956,1.0,0.0,1,1,1
5905,30,720.0,84.08964152537145,0,1,2,7071.067811865475,3,1.147202690439877,7071.067811865475,1.0,0.0,1,1,0
